year,level,conference,author,title,isBest
2013,"A","SIGMOD","Jingkuan Song","Inter-media hashing for large-scale retrieval from heterogeneous data sources",false
2013,"A","SIGMOD","Reynold S. Xin","Shark: SQL and rich analytics at scale",false
2013,"A","SIGMOD","Xiaocheng Hu","Massive graph triangulation",true
2013,"A","SOSP","Amitabha Roy","X-Stream: edge-centric graph processing using streaming partitions",false
2013,"A","SOSP","Austin T. Clements","The Scalable Commutativity Rule: Designing Scalable Software for Multicore Processors",true
2013,"A","SOSP","Derek G. Murray","Naiad: a timely dataflow system",true
2013,"A","SOSP","Matei Zaharia","Discretized streams: fault-tolerant streaming computation at scale",false
2013,"A","SOSP","Xi Wang","Towards optimization-safe systems: analyzing the impact of undefined behavior",true
2013,"A","STOC","Kenneth L. Clarkson","Low rank approximation and regression in input sparsity time",true
2013,"A","STOC","Prateek Jain","Low-rank matrix completion using alternating minimization",false
2013,"A","STOC","Sangxia Huang","Approximation resistance on satisfiable instances for predicates with few accepting inputs",true
2013,"A","STOC","Zvika Brakerski","Classical hardness of learning with errors",false
2013,"A","USENIX ATC","Asaf Cidon","Copysets: reducing the frequency of data loss in cloud storage",true
2013,"A","USENIX ATC","Christopher Mitchell","Using one-sided RDMA reads to build a fast, CPU-efficient key-value store",false
2013,"A","USENIX ATC","Dejan Novaković","DeepDive: transparently identifying and managing performance interference in virtualized environments",false
2013,"A","USENIX ATC","Nathan Bronson","TAO: Facebook's distributed data store for the social graph",false
2013,"A","USENIX ATC","Sooman Jeong","I/O stack optimization for smartphones",true
2013,"A","USENIX Security","Damien Octeau","Effective inter-component communication mapping in Android with Epicc: an essential step towards holistic security analysis",false
2013,"A","USENIX Security","Frank Imeson","Securing computer hardware using 3D integrated circuit (IC) technology and split manufacturing for obfuscation",true
2013,"A","USENIX Security","Mingwei Zhang","Control flow integrity for COTS binaries",true
2013,"A","USENIX Security","Sriram Keelveedhi","DupLESS: Server-Aided Encryption for Deduplicated Storage.",false
2013,"A","USENIX Security","Zakir Durumeric","ZMap: fast internet-wide scanning and its security applications",false
2013,"A","VLDB","Ahmed Eldawy","A demonstration of SpatialHadoop: an efficient mapreduce framework for spatial data",false
2013,"A","VLDB","Christos Doulkeridis","A survey of large-scale analytical query processing in MapReduce",false
2013,"A","VLDB","Lisi Chen","Spatial keyword query processing: an experimental evaluation",false
2013,"A","VLDB","Marina Drosou","DisC diversity: result diversification based on dissimilarity and coverage",true
2013,"A","WWW","Cristian Danescu-Niculescu-Mizil","No country for old members: user lifecycle and linguistic change in online communities",true
2013,"A","WWW","Jérôme Kunegis","KONECT: the Koblenz network collection",false
2013,"A","WWW","Nicolas Christin","Traveling the silk road: a measurement analysis of a large anonymous online marketplace",false
2013,"A","WWW","Xiaohui Yan","A biterm topic model for short texts",false
2013,"B","ACSAC","Behrad Garmany","PRIME: private RSA infrastructure for memory-less encryption",true
2013,"B","ACSAC","Ting-Fang Yen","Beehive: large-scale log analysis for detecting suspicious activity in enterprise networks",false
2013,"B","ACSAC","Zhui Deng","SPIDER: stealthy binary program instrumentation and debugging via hardware virtualization",false
2013,"B","ACSAC","william edward young","Systems thinking for safety and security",false
2013,"B","CIKM","Ilaria Bordino","Penguins in sweaters, or serendipitous entity search on user-generated content",true
2013,"B","CIKM","Po-Sen Huang","Learning deep structured semantic models for web search using clickthrough data",false
2013,"B","CIKM","Xiangnan Kong","Inferring anchor links across multiple heterogeneous social networks",false
2013,"B","CIKM","Xin Liu","Personalized point-of-interest recommendation by mining users' preference transition",false
2013,"B","CoNEXT","Alessandro Finamore","Is there a case for mobile phone content pre-staging?",true
2013,"B","CoNEXT","Ashish Vulimiri","Low latency via redundancy",false
2013,"B","CoNEXT","Nanxi Kang","Optimizing the ""one big switch"" abstraction in software-defined networks",false
2013,"B","CoNEXT","Xin Jin","SoftCell: scalable and flexible cellular core network architecture",false
2013,"B","DATE","Cai, Yu","Threshold voltage distribution in MLC NAND flash memory: Characterization, analysis, and modeling",false
2013,"B","DATE","Hang Su","An elastic mixed-criticality task model and its scheduling algorithm",false
2013,"B","DATE","Huang, Ke","Handling discontinuous effects in modeling spatial correlation of wafer-level analog/RF tests",true
2013,"B","DATE","Jeyavijayan Rajendran","Is split manufacturing secure?",false
2013,"B","DATE","Nan Guan","FIFO cache analysis for WCET estimation: a quantitative approach",true
2013,"B","DATE","Roberto Diversi","SCC thermal model identification via advanced bias-compensated least-squares",true
2013,"B","DATE","Seokin Hong","AVICA: an access-time variation insensitive L1 cache architecture",true
2013,"B","FPGA","Louis-Noel Pouchet","Polyhedral-based data reuse optimization for configurable computing",true
2013,"B","FPGA","Sai Rahul Chalamalasetti","An FPGA memcached appliance",false
2013,"B","FPGA","Wei Zuo","Improving high level synthesis optimization opportunity through polyhedral transformations",false
2013,"B","ICME","Ahmed Kirmani","SPUMIC: Simultaneous phase unwrapping and multipath interference cancellation in time-of-flight cameras using spectral methods",false
2013,"B","ICME","Ye He","Food image analysis: Segmentation, identification and weight estimation",false
2013,"B","ICME","Yijuan Lu","Human movement summarization and depiction from videos",true
2013,"B","ICME","Yuming Fang","Video saliency incorporating spatiotemporal cues and uncertainty weighting.",false
2013,"B","ICRA","Christian Kerl","Robust odometry estimation for RGB-D cameras",false
2013,"B","ICRA","Sangok Seok","Design principles for highly efficient quadrupeds and implementation on the MIT Cheetah robot",false
2013,"B","ICRA","Whelan, T.","Robust real-time visual odometry for dense RGB-D mapping",false
2013,"B","IPSN","Chenren Xu","SCPL: Indoor device-free multi-subject counting and localization using radio signal strength",false
2013,"B","IPSN","Matthew Faulkner","A fresh perspective: learning to sparsify for detection in massive noisy sensor networks",true
2013,"B","IPSN","Roman Lim","FlockLab: a testbed for distributed, synchronized tracing and profiling of wireless embedded systems",false
2013,"B","IPSN","Ruogu Zhou","Nemo: a high-fidelity noninvasive power meter system for wireless sensor networks",true
2013,"B","IPSN","Varick L. Erickson","POEM: power-efficient occupancy-based energy management system",false
2013,"B","LISA","Cristiano Giuffrida","Back to the future: fault-tolerant live update with time-traveling state transfer",true
2013,"B","LISA","Georgios Larkou","Managing smartphone testbeds with SmartLab",false
2013,"B","LISA","Ingo Weber","Supporting undoability in systems operations",false
2013,"B","LISA","Thomas Knauth","Dsync: efficient block-wise synchronization of multi-gigabyte binary data",true
2013,"B","MobiHoc","Diala Naboulsi","On the instantaneous topology of a large-scale urban vehicular network: the cologne case",false
2013,"B","MobiHoc","Melissa Duarte","Quantize-map-forward (QMF) relaying: an experimental study",true
2013,"B","MobiHoc","SeYoung Yun","CSMA over time-varying channels: optimality, uniqueness and limited backoff rate",true
2013,"B","MobiHoc","Stefan Schmid","LED-to-LED visible light communication networks",false
2013,"B","MobiHoc","Xu Chen","Social trust and social reciprocity based cooperative D2D communications",false
2013,"B","MobiSys","Chuang-Wen You","CarSafe app: alerting drowsy and distracted drivers using dual cameras on smartphones",false
2013,"B","MobiSys","Robert LiKamWa","Energy characterization and optimization of image sensing toward continuous mobile vision",true
2013,"B","MobiSys","Robert LiKamWa","MoodScope: building a mood sensor from smartphone usage patterns",false
2013,"B","MobiSys","Souvik Sen","Avoiding multipath to revive inbuilding WiFi localization",false
2013,"B","NSDI","Christopher Monsanto","Composing software-defined networks",false
2013,"B","NSDI","Jon Howell","Embassies: radically refactoring the web",true
2013,"B","NSDI","Rajesh Nishtala","Scaling Memcache at Facebook",false
2013,"B","NSDI","Vincent Liu","F10: a fault-tolerant engineered network",true
2013,"B","NSDI","ahmed khurshid","VeriFlow: verifying network-wide invariants in real time",false
2013,"B","PACT","Gwangsun Kim","Memory-centric system interconnect design with Hybrid Memory Cubes",true
2013,"B","PACT","Janghaeng Lee","Transparent CPU-GPU collaboration for data-parallel kernels on heterogeneous systems",false
2013,"B","PACT","Onur Kayıran","Neither more nor less: optimizing thread-level parallelism for GPGPUs",false
2013,"B","PODS","Babak Bagheri Hariri","Verification of relational data-centric dynamic systems with external services",false
2013,"B","PODS","Mikołaj Bojańczyk","Verification of database-driven systems via amalgamation",true
2013,"B","PODS","Pablo Barceló Baeza","Querying graph databases",false
2013,"B","PODS","Paul Beame","Communication steps for parallel query processing",false
2013,"B","RTAS","Blackham, B.","Sequoll: A framework for model checking binaries",true
2013,"B","RTAS","heechul yun","MemGuard: Memory bandwidth reservation system for efficient performance isolation in multi-core platforms",false
2013,"B","RTAS","manki yoon","SecureCore: A multicore-based intrusion detection architecture for real-time embedded systems",false
2013,"B","RTAS","renato mancuso","Real-time cache management framework for multi-core architectures",false
2013,"B","SDM","Bin Liu","Point-of-Interest Recommendation in Location Based Social Networks with Topic and Location Awareness.",false
2013,"B","SDM","Danai Koutra","DELTACON: A Principled Massive-Graph Similarity Function",false
2013,"B","SDM","Karthik Subbian","Climate Multi-model Regression Using Spatial Smoothing.",true
2013,"B","SDM","Sanjay Chawla","k-means-: A Unified Approach to Clustering and Outlier Detection.",false
2013,"B","SDM","Tamara G. Kolda","Triadic Measures on Graphs: The Power of Wedge Sampling.",true
2013,"B","SIGMETRICS","David R. Karger","Efficient crowdsourcing for multi-class labeling",false
2013,"B","SIGMETRICS","John N. Tsitsiklis","Queueing system topologies with limited flexibility",true
2013,"B","SIGMETRICS","Ning Ding","Characterizing and modeling the impact of wireless signal strength on smartphone battery drain",false
2013,"B","SIGMETRICS","zhenhua liu","Data center demand response: Avoiding the coincident peak via workload shifting and local generation",false
2013,"B","SODA","Bruce M. Kapron","Dynamic graph connectivity in polylogarithmic worst case time",true
2013,"B","SODA","Dan Feldman","Turning big data into tiny data: constant-size coresets for k-means, PCA and projective clustering",false
2013,"B","SODA","Derek G. Murray","Naiad: a timely dataflow system",false
2013,"B","SODA","Martin Grohe","A simple algorithm for the graph minor decomposition: logic meets structural graph theory",true
2013,"B","SODA","Xi Wang","Towards optimization-safe systems: analyzing the impact of undefined behavior",false
2013,"B","SPAA","Gary L. Miller","Parallel graph decompositions using random shifts",false
2013,"B","SPAA","Grey Ballard","Communication optimal parallel multiplication of sparse random matrices",false
2013,"B","SPAA","Martina Eikel","IRIS: a robust information system against insider dos-attacks",true
2013,"B","SPAA","Ravi Kumar","Fast greedy algorithms in mapreduce and streaming",true
2013,"B","SenSys","Bharathan Balaji","Sentinel: occupancy based HVAC actuation using existing WiFi infrastructure within commercial buildings",false
2013,"B","SenSys","Nicholas D. Lane","Piggyback CrowdSensing (PCS): energy efficient crowdsourcing of mobile sensor data by exploiting smartphone app opportunities",false
2013,"B","SenSys","Olaf Landsiedel","Chaos: versatile and efficient all-to-all data sharing and in-network processing at scale",true
